id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1254043231958061058,Sat Apr 25 13:43:00 +0000 2020,"<a href=""https://www.advisorepisodes.com"" rel=""nofollow"">Your Advisor</a>","This day in 2007 The Dow Jones industrial average topped 13,000 for the first time, ending the day at 13,089.89.","This day 2007 The Dow Jones industrial average topped 13,000 first time ending day 13,089.89","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,0,0,melissalgeorge,,,,"Atlanta, GA and beyond",
1253953673929068544,Sat Apr 25 07:47:07 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",U.S. #stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/VAqK2kzfFd,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/VAqK2kzfFd,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,iNewsroom,False,stocks,,Worldwide,
1253946206956523520,Sat Apr 25 07:17:27 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",#NavyCapital #barronsonline: Stocks made steady gains through Friday and closed with gains. President Donald Trump signed the latest coronavirus stimulus bill into law. https://t.co/D9oTl1lHSv,NavyCapital barronsonline Stocks made steady gains Friday closed gains President Donald Trump signed latest coronavirus stimulus bill law https //t.co/D9oTl1lHSv,"Sentiment(polarity=0.18888888888888888, subjectivity=0.5)",0.18888888888888888,0.5,en,0,0,navycapital,False,"NavyCapital, barronsonline",,,
1253890917951397888,Sat Apr 25 03:37:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""U.S. shares higher at close of trade; Dow Jones Industrial Average up 1.11%""

https://t.co/sLyBiFItJZ",`` U.S. shares higher close trade Dow Jones Industrial Average 1.11 '' https //t.co/sLyBiFItJZ,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,maxx_empire,False,,,,
1253885952814014464,Sat Apr 25 03:18:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U.S. shares higher at close of trade; Dow Jones Industrial Average up 1.11% 

#ProfitMachine #Investing #DowJ  https://t.co/7VAYqGbSz1",U.S. shares higher close trade Dow Jones Industrial Average 1.11 ProfitMachine Investing DowJ https //t.co/7VAYqGbSz1,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,ProfitMachine,True,"ProfitMachine, Investing, DowJ",,New Delhi,
1253871713416359942,Sat Apr 25 02:21:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""For every 1,000 retweets of the [president’s] tweets, the [Dow Jones Industrial Average] index fell by about 43 points within the first 50 days of analysis...that also meant that his tweets were not addressing the issues properly, and there was a huge loss of confidence""

No duh https://t.co/x2czixYCX4","`` For every 1,000 retweets president ’ tweets Dow Jones Industrial Average index fell 43 points within first 50 days analysis ... also meant tweets addressing issues properly huge loss confidence '' No duh https //t.co/x2czixYCX4","Sentiment(polarity=0.16250000000000003, subjectivity=0.5583333333333333)",0.16250000000000003,0.5583333333333333,en,0,0,MichaelSwirsky1,False,,,"Bryan, TX",
1253847044424417282,Sat Apr 25 00:43:25 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊The Dow snapped a two-week winning streak despite closing higher on Friday, led by a Facebook-infused rally in tech stocks ahead of major tech earnings due next week.The Dow Jones Industrial Average rose 1.11%, the S&amp;P 500 rose 1.39%, while the Nasdaq Composite gained 1.65%. https://t.co/PtFLVK5BSs",📊The Dow snapped two-week winning streak despite closing higher Friday led Facebook-infused rally tech stocks ahead major tech earnings due next week.The Dow Jones Industrial Average rose 1.11 S amp P 500 rose 1.39 Nasdaq Composite gained 1.65 https //t.co/PtFLVK5BSs,"Sentiment(polarity=0.21718749999999998, subjectivity=0.553125)",0.21718749999999998,0.553125,en,0,0,MoneyTrendLLC1,False,,,"New Jersey, USA",
1253826573721051136,Fri Apr 24 23:22:04 +0000 2020,"<a href=""https://www.1jl4.com"" rel=""nofollow"">MEGNEW</a>","U.S. shares higher at close of trade; Dow Jones Industrial A.. 
investigcom - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica https://t.co/nleM4kL32s",U.S. shares higher close trade Dow Jones Industrial A.. investigcom News Noticia Bitcoin CryptoCurrency Forex newstwiteafrica https //t.co/nleM4kL32s,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,newstwiteafrica,False,,newstwiteafrica,Brasil,
1253820199758974982,Fri Apr 24 22:56:45 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The Dow Rose 260 Points Because Stocks Got a Booster Shot https://t.co/UWnp9Viok8,The Dow Rose 260 Points Because Stocks Got Booster Shot https //t.co/UWnp9Viok8,"Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95,en,0,0,FletchTheTrader,False,,,Kent,
1253818463094628352,Fri Apr 24 22:49:51 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.11% By https://t.co/Ssq4zKgWTF https://t.co/HtW5Sw7Wxv https://t.co/LiqsvX2yRd,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 By https //t.co/Ssq4zKgWTF https //t.co/HtW5Sw7Wxv https //t.co/LiqsvX2yRd,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,public_trading,False,,,"Kolkata, India",
1253816940197318656,Fri Apr 24 22:43:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Dow Jones Industrial Average posted modest gains of 260 points. Apple and Home Depot led the charge with significant gains. But Boeing suffered major losses today. It may have been after admitting that the 737 Max planes won't be fixed by the middle of the year. https://t.co/vO90uD93by,The Dow Jones Industrial Average posted modest gains 260 points Apple Home Depot led charge significant gains But Boeing suffered major losses today It may admitting 737 Max planes wo n't fixed middle year https //t.co/vO90uD93by,"Sentiment(polarity=0.08125, subjectivity=0.4791666666666667)",0.08125,0.4791666666666667,en,0,0,Bidnezz,False,,,San Francisco,
1253807757687427076,Fri Apr 24 22:07:18 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">Wall St Solver Auto-Tweeter</a>","The Dow Rose 260 Points Because Stocks Got a Booster Shot

📰 » https://t.co/EjqvPkEXP1 https://t.co/762z5ZdLny",The Dow Rose 260 Points Because Stocks Got Booster Shot 📰 » https //t.co/EjqvPkEXP1 https //t.co/762z5ZdLny,"Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95,en,0,0,wallstsolver,False,,,,
1253803341756448774,Fri Apr 24 21:49:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average closed 260.01 points higher, or 1.1%, at 23,775.27. The S&amp;P 500 gained 1.4% to close at 2,836.74 while the Nasdaq Composite advanced 1.7% to 8,634.52.  https://t.co/OdVLRyHcz7","The Dow Jones Industrial Average closed 260.01 points higher 1.1 23,775.27 The S amp P 500 gained 1.4 close 2,836.74 Nasdaq Composite advanced 1.7 8,634.52. https //t.co/OdVLRyHcz7","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,0,EMiniSP360,False,,,usa,
1253801529594781698,Fri Apr 24 21:42:33 +0000 2020,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Stocks made steady gains through Friday and closed with gains. President Donald Trump signed the latest coronavirus stimulus bill into law. https://t.co/02XVZ8Ygg5,Stocks made steady gains Friday closed gains President Donald Trump signed latest coronavirus stimulus bill law https //t.co/02XVZ8Ygg5,"Sentiment(polarity=0.18888888888888888, subjectivity=0.5)",0.18888888888888888,0.5,en,2,3,barronsonline,False,,,"New York, NY",
1253798935308763137,Fri Apr 24 21:32:15 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",U.S. shares higher at close of trade; Dow Jones Industrial Average up 1.11% https://t.co/AJS6KluLdr,U.S. shares higher close trade Dow Jones Industrial Average 1.11 https //t.co/AJS6KluLdr,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,ValenzuelaPost,False,,,"Toronto, Ontario",
1253798400774070273,Fri Apr 24 21:30:07 +0000 2020,"<a href=""http://www.forexpros.com/twitter_desc.php"" rel=""nofollow"">FP News Publisher - COM</a>",U.S. #stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/TUB4Uxsg0W,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/TUB4Uxsg0W,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,1,1,newsinvesting,False,stocks,,Global,
1253797257071255558,Fri Apr 24 21:25:35 +0000 2020,"<a href=""http://www.investing.com"" rel=""nofollow"">ForexPros News & Analysis</a>",U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.11% - https://t.co/N8YdAELZoO,U.S. stocks higher close trade Dow Jones Industrial Average 1.11 https //t.co/N8YdAELZoO,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,1,2,InvestingStockz,False,,,Worldwide,
1253793495669669888,Fri Apr 24 21:10:38 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">StockTrackerBot</a>","SPDR Dow Jones Industrial Average ETF (DIA) information for2020-04-24:
Opening: 236.6100
Closing: 237.8300
High: 238.3300
Low: 234.2000",SPDR Dow Jones Industrial Average ETF DIA information for2020-04-24 Opening 236.6100 Closing 237.8300 High 238.3300 Low 234.2000,"Sentiment(polarity=0.003333333333333336, subjectivity=0.41333333333333333)",0.003333333333333336,0.41333333333333333,en,0,0,MarketsTracker,,,,,
1253790343788552193,Fri Apr 24 20:58:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stocks Finish Higher but Close Week With Losses https://t.co/mMUwe20JVv,Stocks Finish Higher Close Week With Losses https //t.co/mMUwe20JVv,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,arianaviases,False,,,"Edmonton, Alberta, Canada",
1253788370146332675,Fri Apr 24 20:50:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leftists: you deserve hazard pay/PTO/basic income, we are in the middle of a crisis and a recessi9n

Conservatives: GO BACK TO WORK THE DEADLY VIRUS IS NOT REAL TRADE BLOOD FOR THE DOW JONES INDUSTRIAL AVERAGE

Liberals: they're both right (I am very smart)",Leftists deserve hazard pay/PTO/basic income middle crisis recessi9n Conservatives GO BACK TO WORK THE DEADLY VIRUS IS NOT REAL TRADE BLOOD FOR THE DOW JONES INDUSTRIAL AVERAGE Liberals 're right I smart,"Sentiment(polarity=0.00714285714285713, subjectivity=0.3255102040816326)",0.00714285714285713,0.3255102040816326,en,10,2,kendotorg,,,,,
1253787324187586562,Fri Apr 24 20:46:06 +0000 2020,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",The Dow Jones Industrial Average jumped 260 points Friday in an attempt to cut its overall losses for the week as oil futures inched higher. https://t.co/lnqXoLtQdb #USNews #USRC https://t.co/fGGPAZ3XOw,The Dow Jones Industrial Average jumped 260 points Friday attempt cut overall losses week oil futures inched higher https //t.co/lnqXoLtQdb USNews USRC https //t.co/fGGPAZ3XOw,"Sentiment(polarity=0.03333333333333333, subjectivity=0.3)",0.03333333333333333,0.3,en,0,0,USRealityCheck,False,"USNews, USRC",,USA,
1253770964350857216,Fri Apr 24 19:41:06 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The Dow Jones Industrial Average traded 250 points higher, or 1.1%. The S&amp;P 500 and Nasdaq Composite gained 1.3% and 1.5%,..."" https://t.co/LxnDntBG8K",`` The Dow Jones Industrial Average traded 250 points higher 1.1 The S amp P 500 Nasdaq Composite gained 1.3 1.5 ... '' https //t.co/LxnDntBG8K,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,ShimonCoen,False,,,SF Bay Area,
1253754911503908864,Fri Apr 24 18:37:19 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">Wall St Solver Auto-Tweeter</a>","Stocks Trade Higher but Are Poised to Close Week With Losses

📰 » https://t.co/a88qJWAQRb https://t.co/6yRFDpQKBU",Stocks Trade Higher Are Poised Close Week With Losses 📰 » https //t.co/a88qJWAQRb https //t.co/6yRFDpQKBU,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,0,wallstsolver,False,,,,
1253733516946345992,Fri Apr 24 17:12:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TheyBeLikeSWAG Indeed. Some are cheaper, some track the market more closely. On average, they outperform most of the hedge funds and stock predictions. Though I'm leaning towards the Dow ETFs now, as they are more skewed towards high numbers.
https://t.co/XjyyP87Nnk",TheyBeLikeSWAG Indeed Some cheaper track market closely On average outperform hedge funds stock predictions Though I 'm leaning towards Dow ETFs skewed towards high numbers https //t.co/XjyyP87Nnk,"Sentiment(polarity=0.0050000000000000044, subjectivity=0.47)",0.0050000000000000044,0.47,en,0,0,tibfulv,True,,TheyBeLikeSWAG,"Narvik, Norway",
1253710988823666690,Fri Apr 24 15:42:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average was up 0.4%, around 100 points, at Friday’s open, while the S&amp;P 500 rose 0.4% and the Nasdaq Composite gained 0.2%.",The Dow Jones Industrial Average 0.4 around 100 points Friday ’ open S amp P 500 rose 0.4 Nasdaq Composite gained 0.2,"Sentiment(polarity=0.15, subjectivity=0.6166666666666666)",0.15,0.6166666666666666,en,0,0,Hashim38017372,,,,,
1253696920830316546,Fri Apr 24 14:46:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Dow Jones Industrial Average ticked up 30 points, or 0.1%, in morning trading. The S&amp;P 500 rose less than 0.1%, while the tech-heavy Nasdaq Composite was down 0.2%.. https://t.co/Qrbkkcya3S",The Dow Jones Industrial Average ticked 30 points 0.1 morning trading The S amp P 500 rose less 0.1 tech-heavy Nasdaq Composite 0.2 .. https //t.co/Qrbkkcya3S,"Sentiment(polarity=0.09444444444444444, subjectivity=0.47222222222222215)",0.09444444444444444,0.47222222222222215,en,0,0,ubiquitymme,False,,,USA,
1253683080176558080,Fri Apr 24 13:51:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Here's what has stocks moving higher Friday: https://t.co/MxgE0GDDKg,Here 's stocks moving higher Friday https //t.co/MxgE0GDDKg,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,4,0,TheStreet,False,,,"New York, NY",
1253680398581805057,Fri Apr 24 13:41:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@HelloCullen as long as its mostly old people. Sure, monster rampages are serious, but look what hiding from Frankenstein is doing to the Dow Jones Industrial Average!",HelloCullen long mostly old people Sure monster rampages serious look hiding Frankenstein Dow Jones Industrial Average,"Sentiment(polarity=0.013333333333333346, subjectivity=0.5111111111111111)",0.013333333333333346,0.5111111111111111,en,0,0,upyernoz,,,HelloCullen,,
1253679394851360768,Fri Apr 24 13:37:14 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US #Stocks trading higher on Friday as oil prices continued to recover from their unprecedented sell-off.

The #Dow Jones Industrial Average traded 179 points higher, or 0.8%. The #SP500 climbed 0.6% while the #Nasdaq Composite advanced 0.4%.",US Stocks trading higher Friday oil prices continued recover unprecedented sell-off The Dow Jones Industrial Average traded 179 points higher 0.8 The SP500 climbed 0.6 Nasdaq Composite advanced 0.4,"Sentiment(polarity=0.27, subjectivity=0.58)",0.27,0.58,en,1,0,TheFStreet,,"Stocks, Dow, SP500, Nasdaq",,"New York, NY",
1253668464004337664,Fri Apr 24 12:53:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hkmoon87 @is_veritas @Honeybadgergal1 @Alyssa_Milano Can you point out when it tanked during Obama’s admin? Here’s a chart of DJIA. Source: https://t.co/tlqm5eDv8M https://t.co/QMkz1VBWBX,hkmoon87 is_veritas Honeybadgergal1 Alyssa_Milano Can point tanked Obama ’ admin Here ’ chart DJIA Source https //t.co/tlqm5eDv8M https //t.co/QMkz1VBWBX,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AgneseGandolfo,False,,"hkmoon87, is_veritas, Honeybadgergal1, Alyssa_Milano","New York, USA",
1253554779692978176,Fri Apr 24 05:22:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This so crushing. This show that today is next leg down. Dow Jones industrial average is going down from here. https://t.co/hp42h9VQsh,This crushing This show today next leg Dow Jones industrial average going https //t.co/hp42h9VQsh,"Sentiment(polarity=0.08333333333333333, subjectivity=0.43333333333333335)",0.08333333333333333,0.43333333333333335,en,0,0,ViljoenJules,False,,,"Y'shua,YHWH,Ruach Hakodesh",
1253541196284264450,Fri Apr 24 04:28:05 +0000 2020,"<a href=""https://www.1jl4.com"" rel=""nofollow"">MEGNEW</a>","U.S. shares mixed at close of trade; Dow Jones Industrial Av.. 
investigcom - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica https://t.co/k5QUTkLEIe",U.S. shares mixed close trade Dow Jones Industrial Av.. investigcom News Noticia Bitcoin CryptoCurrency Forex newstwiteafrica https //t.co/k5QUTkLEIe,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,0,newstwiteafrica,False,,newstwiteafrica,Brasil,
1253522530838577153,Fri Apr 24 03:13:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average .DJI rose 0.17% to end at 23,515.26 points, while the S&amp;P 500 .SPX lost 0.05% to finish at 2,797.8.

The Nasdaq Composite .IXIC slipped 0.01% to 8,494.75.","The Dow Jones Industrial Average .DJI rose 0.17 end 23,515.26 points S amp P 500 .SPX lost 0.05 finish 2,797.8 The Nasdaq Composite .IXIC slipped 0.01 8,494.75","Sentiment(polarity=0.22499999999999998, subjectivity=0.6749999999999999)",0.22499999999999998,0.6749999999999999,en,0,0,JA3RATHOD,,,,Mumbai,
1253493892596498433,Fri Apr 24 01:20:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊The Dow Jones Industrial Average rose 0.17%, or 39 points, while the S&amp;P 500 and the Nasdaq Composite ended just barely in the red.

https://t.co/l3VSZlfbU8 https://t.co/0IZP5BienQ",📊The Dow Jones Industrial Average rose 0.17 39 points S amp P 500 Nasdaq Composite ended barely red https //t.co/l3VSZlfbU8 https //t.co/0IZP5BienQ,"Sentiment(polarity=0.15, subjectivity=0.44999999999999996)",0.15,0.44999999999999996,en,0,0,MoneyTrendLLC1,False,,,"New Jersey, USA",
1253457350645526529,Thu Apr 23 22:54:55 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dow Jones Industrial Average .DJI rose 39.44 points, or 0.17%, to 23,515.26. But the S&amp;P 500 .SPX lost 1.51 points, or 0.05%, to 2,797.8 and the Nasdaq Composite .IXIC dropped 0.63 point, or 0.01%, to 8,494.75. https://t.co/GDhbizuaqo","Dow Jones Industrial Average .DJI rose 39.44 points 0.17 23,515.26 But S amp P 500 .SPX lost 1.51 points 0.05 2,797.8 Nasdaq Composite .IXIC dropped 0.63 point 0.01 8,494.75. https //t.co/GDhbizuaqo","Sentiment(polarity=0.22499999999999998, subjectivity=0.6749999999999999)",0.22499999999999998,0.6749999999999999,en,0,0,ShareswatchOz,False,,,Australia,
1253431107883696129,Thu Apr 23 21:10:38 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">StockTrackerBot</a>","SPDR Dow Jones Industrial Average ETF (DIA) information for2020-04-23:
Opening: 235.5100
Closing: 235.1000
High: 238.9200
Low: 234.8300",SPDR Dow Jones Industrial Average ETF DIA information for2020-04-23 Opening 235.5100 Closing 235.1000 High 238.9200 Low 234.8300,"Sentiment(polarity=0.003333333333333336, subjectivity=0.41333333333333333)",0.003333333333333336,0.41333333333333333,en,0,0,MarketsTracker,,,,,
1253425183727054848,Thu Apr 23 20:47:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Markets started up, but finished the day without much movement.  

The S&amp;P 500 is down 2 points 

The Dow Jones Industrial Average is up 39 points.  

The Nasdaq is down 1 points.",Markets started finished day without much movement The S amp P 500 2 points The Dow Jones Industrial Average 39 points The Nasdaq 1 points,"Sentiment(polarity=0.02500000000000001, subjectivity=0.3)",0.02500000000000001,0.3,en,1,0,987news,,,,,
1253424326197383168,Thu Apr 23 20:43:41 +0000 2020,"<a href=""https://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Headline risk figured prominently into investor calculus today, but losses were small and the Dow Jones Industrial Average eked out a gain. https://t.co/1r1c8iN0R9",Headline risk figured prominently investor calculus today losses small Dow Jones Industrial Average eked gain https //t.co/1r1c8iN0R9,"Sentiment(polarity=0.03333333333333333, subjectivity=0.6)",0.03333333333333333,0.6,en,1,0,InvestorPlace,False,,,"Rockville, MD",
1253420459967668224,Thu Apr 23 20:28:19 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stocks End Mixed After Report Says Gilead's Remdesivir Disappoints, Oil Jumps https://t.co/rFjeqVvDzn",Stocks End Mixed After Report Says Gilead 's Remdesivir Disappoints Oil Jumps https //t.co/rFjeqVvDzn,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,1,1,MarciaSessler,False,,,,
1253419189815017474,Thu Apr 23 20:23:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average leapt 400 points early in the day, but then nearly lost it all by the closing bell, to end up at a 40 point gain. United Health lead in the gains category, and McDonald's led in the losses. News of a new stimulus package may have helped markets. https://t.co/DS9OyqMUUt",The Dow Jones Industrial Average leapt 400 points early day nearly lost closing bell end 40 point gain United Health lead gains category McDonald 's led losses News new stimulus package may helped markets https //t.co/DS9OyqMUUt,"Sentiment(polarity=0.04659090909090909, subjectivity=0.38863636363636367)",0.04659090909090909,0.38863636363636367,en,0,0,Bidnezz,False,,,San Francisco,
1253374988066918403,Thu Apr 23 17:27:38 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","More evidence of how interconnected asset prices are. Oil prices likely to rise as economy opens up, just as $USD expected to rise from global recession, which will push stocks in the opposite direction. Look to other cues for mkt direction. https://t.co/hTzDE6C9jW",More evidence interconnected asset prices Oil prices likely rise economy opens USD expected rise global recession push stocks opposite direction Look cues mkt direction https //t.co/hTzDE6C9jW,"Sentiment(polarity=0.08, subjectivity=0.38)",0.08,0.38,en,0,0,qwerkey1,False,,,,
1253371550348132355,Thu Apr 23 17:13:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Didn't the Dow Jones Industrial Average rise nearly 800 points on a recent Friday based on rumors about positive results from testing of this drug.

Broader question for closer market watchers: 

Is the market as disconnected from reality as it currently seems? https://t.co/9UA1cah7GX",Did n't Dow Jones Industrial Average rise nearly 800 points recent Friday based rumors positive results testing drug Broader question closer market watchers Is market disconnected reality currently seems https //t.co/9UA1cah7GX,"Sentiment(polarity=0.035454545454545454, subjectivity=0.3990909090909091)",0.035454545454545454,0.3990909090909091,en,2,1,DemDifference,False,,,,
1253371174718861312,Thu Apr 23 17:12:29 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stocks Pare Gains as Report Says Gilead's Remdesivir Disappoints in Trial https://t.co/1y4Etvga2R,Stocks Pare Gains Report Says Gilead 's Remdesivir Disappoints Trial https //t.co/1y4Etvga2R,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,anish_nanda,False,,,"Mumbai, India",
1253344583058153475,Thu Apr 23 15:26:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Dow Jones Industrial Average climbed 334 points, or 1.4%. The S&amp;P 500 and Nasdaq Composite both advanced 1.3%. The S&amp;P 500 energy sector gained 4.7% as Apache, Noble and Devon Energy all rallied more than 11%.  https://t.co/sVEDrp6lwF",The Dow Jones Industrial Average climbed 334 points 1.4 The S amp P 500 Nasdaq Composite advanced 1.3 The S amp P 500 energy sector gained 4.7 Apache Noble Devon Energy rallied 11 https //t.co/sVEDrp6lwF,"Sentiment(polarity=0.2833333333333333, subjectivity=0.6333333333333333)",0.2833333333333333,0.6333333333333333,en,0,0,ubiquitymme,False,,,USA,
1253343399429767169,Thu Apr 23 15:22:07 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Estimates were 3.8%, so this was actually MORE than expected. More likely is that stocks are up in anticipation of the $500b additional stimulus that's expected to pass the House today and become reality. https://t.co/hTzDE6C9jW",Estimates 3.8 actually MORE expected More likely stocks anticipation 500b additional stimulus 's expected pass House today become reality https //t.co/hTzDE6C9jW,"Sentiment(polarity=0.16, subjectivity=0.5599999999999999)",0.16,0.5599999999999999,en,0,0,qwerkey1,False,,,,
1253331521500409858,Thu Apr 23 14:34:55 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""The scale of joblessness in the U.S. is clearly larger than other economies. This is .. indicative of the problems the U.S. has had ensuring that firms hold onto their workers in the way other countries have through wage subsidies.""

https://t.co/YRjMqEsftl",`` The scale joblessness U.S. clearly larger economies This .. indicative problems U.S. ensuring firms hold onto workers way countries wage subsidies '' https //t.co/YRjMqEsftl,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,57,17,carlquintanilla,False,,,nyc,
1253330980426756097,Thu Apr 23 14:32:46 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Here's what has the Dow up over 300 points: https://t.co/qVKia9v0Ib,Here 's Dow 300 points https //t.co/qVKia9v0Ib,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,6,2,TheStreet,False,,,"New York, NY",
1253325351331131392,Thu Apr 23 14:10:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stocks rose on Thursday as oil prices recovered and Wall Street digested the latest U.S. unemployment and earnings data.
The Dow Jones Industrial Average climbed 130 points, or 0.6%. The S&amp;P 500 gained 0.7% while the Nasdaq Composite advanced 0.8%.. https://t.co/sVEDrpnWod",Stocks rose Thursday oil prices recovered Wall Street digested latest U.S. unemployment earnings data The Dow Jones Industrial Average climbed 130 points 0.6 The S amp P 500 gained 0.7 Nasdaq Composite advanced 0.8 .. https //t.co/sVEDrpnWod,"Sentiment(polarity=0.3375, subjectivity=0.7125)",0.3375,0.7125,en,0,0,ubiquitymme,False,,,USA,
